(102,'135702','서울','강남구','논현2동 서울세관','')
(103,'135012','서울','강남구','논현2동 서울영동우체국','')
(104,'135742','서울','강남구','논현2동 서진빌딩','')
(105,'135733','서울','강남구','논현2동 성암빌딩','')
(106,'135734','서울','강남구','논현2동 송암빌딩','')
(107,'135820','서울','강남구','논현2동 쌍용아파트','')
(108,'135546','서울','강남구','논현2동 파크랜드빌딩','')
(109,'135832','서울','강남구','논현2동 현대인텔렉스','')
(110,'135816','서울','강남구','논현2동','59∼69')
(111,'135995','서울','강남구','논현2동','70∼79')
(112,'135818','서울','강남구','논현2동','80∼90')
(113,'135819','서울','강남구','논현2동','91∼99')
(114,'135820','서울','강남구','논현2동','100∼105')
(115,'135821','서울','강남구','논현2동','106∼107')
(116,'135820','서울','강남구','논현2동','108')
(117,'135821','서울','강남구','논현2동','109∼110')
(118,'135820','서울','강남구','논현2동','111')
(119,'135821','서울','강남구','논현2동','112∼118')
(120,'135820','서울','강남구','논현2동','119')
(121,'135996','서울','강남구','논현2동','207∼211')
(122,'135829','서울','강남구','논현2동','212∼227')
(123,'135830','서울','강남구','논현2동','228∼234')
(124,'135831','서울','강남구','논현2동','235∼237')
(125,'135830','서울','강남구','논현2동','238∼242')
(126,'135832','서울','강남구','논현2동','243∼265')
(127,'135833','서울','강남구','논현2동','266∼278')
(128,'135012','서울','강남구','논현2동','')
(129,'135010','서울','강남구','논현동','')
(130,'135828','서울','강남구','대치1동 개포우성아파트','(1∼15동)')
(131,'135853','서울','강남구','대치1동 국제아파트','')
(132,'135835','서울','강남구','대치1동 그랑프리엔','')
(133,'135838','서울','강남구','대치1동 대치아이파크아파트','(101∼111동)')
(134,'135838','서울','강남구','대치1동 동부센트레빌아파트','')
(135,'135838','서울','강남구','대치1동 롯데캐슬리베아파트','(101∼102동)')
(136,'135968','서울','강남구','대치1동 삼성아파트','')
(137,'135836','서울','강남구','대치1동 선경아파트','')
(138,'135774','서울','강남구','대치1동 청실아파트','')
(139,'135835','서울','강남구','대치1동','200∼474')
(140,'135836','서울','강남구','대치1동','506∼507')
(141,'135835','서울','강남구','대치1동','599∼611')
(142,'135838','서울','강남구','대치1동','621∼653')
(143,'135852','서울','강남구','대치1동','1013')
(144,'135500','서울','강남구','대치1동','1014∼1024')
(145,'135281','서울','강남구','대치1동','')
(146,'135708','서울','강남구','대치2동 글라스타워빌딩','')
(147,'135842','서울','강남구','대치2동 대치현대아파트','(101∼108동)')
(148,'135837','서울','강남구','대치2동 미도상가','')
(149,'135775','서울','강남구','대치2동 미도아파트','(101∼106동)')
(150,'135837','서울','강남구','대치2동 미도아파트','(107∼212동)')
(151,'135518','서울','강남구','대치2동 미래와사람빌딩','')
(152,'135735','서울','강남구','대치2동 삼척탄좌빌딩','')
(153,'135851','서울','강남구','대치2동 새마을운동중앙회','')
(154,'135844','서울','강남구','대치2동 서울강남경찰서','')
(155,'135713','서울','강남구','대치2동 섬유센터빌딩','')
(156,'135776','서울','강남구','대치2동 쌍용아파트','')
(157,'135834','서울','강남구','대치2동 우성1차아파트','(1∼7동)')
(158,'135519','서울','강남구','대치2동 우성2차아파트','(201∼206동)')
(159,'135969','서울','강남구','대치2동 은마상가','')
(160,'135778','서울','강남구','대치2동 은마아파트','(1∼13동)')
(161,'135969','서울','강남구','대치2동 은마아파트','(15∼23동)')
(162,'135970','서울','강남구','대치2동 은마아파트','(25∼31동)')
(163,'135736','서울','강남구','대치2동 일동빌딩','')
(164,'135851','서울','강남구','대치2동 총회회관','')
(165,'135549','서울','강남구','대치2동 코스모타워','')
(166,'135969','서울','강남구','대치2동 한보상가','')
(167,'135725','서울','강남구','대치2동 해성2빌딩','')
(168,'135725','서울','강남구','대치2동 해성빌딩','')
(169,'135850','서울','강남구','대치2동 현대아파트','')
(170,'135552','서울','강남구','대치2동 호텔아이파크(주)','')
(171,'135849','서울','강남구','대치2동 효성아파트','')
(172,'135834','서울','강남구','대치2동','1∼80')
(173,'135837','서울','강남구','대치2동','509∼510')
(174,'135834','서울','강남구','대치2동','512∼514')
(175,'135845','서울','강남구','대치2동','942∼943')
(176,'135846','서울','강남구','대치2동','944∼947')
(177,'135847','서울','강남구','대치2동','948∼961')
(178,'135848','서울','강남구','대치2동','962∼973')
(179,'135842','서울','강남구','대치2동','974∼986')
(180,'135849','서울','강남구','대치2동','987∼988')
(181,'135501','서울','강남구','대치2동','989∼994')
